transactionId,customerId,accountId,transactionType,amount,timestamp
1363,101,10002,withdrawal,766.62,Thu Jul 19 02:01:43 EDT 2012
1364,117,10000,withdrawal,321.87,Wed Sep 21 16:31:52 EDT 2016
1365,107,10001,withdrawal,779.63,Sat Nov 01 05:15:00 EDT 2014
1366,113,10001,withdrawal,780.81,Sun Nov 24 23:24:49 EST 2013
1367,113,10001,withdrawal,450.92,Sun Jan 01 03:50:22 EST 2017
1368,108,10001,withdrawal,758.97,Sun Oct 29 17:33:34 EDT 2017
1369,111,10001,deposit,715.42,Sat Feb 08 23:45:27 EST 2014
1370,104,10002,deposit,390.19,Sun May 13 09:47:46 EDT 2018
1371,114,10002,withdrawal,196.22,Thu Feb 09 22:18:48 EST 2012
1372,103,10001,deposit,155.43,Sat Jan 21 07:57:45 EST 2012
1373,109,10002,withdrawal,960.20,Sat Dec 13 16:26:00 EST 2014
1374,105,10002,deposit,405.15,Sat Jun 04 13:39:00 EDT 2016
1375,111,10000,withdrawal,265.26,Sat Oct 24 22:43:43 EDT 2015
1376,118,10002,withdrawal,502.45,Fri May 04 16:06:52 EDT 2012
1377,120,10002,deposit,380.70,Wed Feb 18 15:19:26 EST 2015
1378,108,10001,withdrawal,387.92,Wed Nov 27 12:17:44 EST 2013
1379,103,10002,withdrawal,238.25,Sun Nov 17 18:20:40 EST 2013
1380,100,10001,withdrawal,758.79,Tue Sep 04 05:55:36 EDT 2012
1381,103,10001,withdrawal,552.70,Tue Apr 15 03:39:22 EDT 2014
1382,115,10002,withdrawal,758.24,Fri May 17 07:02:59 EDT 2013
1383,109,10002,withdrawal,325.76,Fri Jul 06 10:32:24 EDT 2018
1384,117,10000,withdrawal,360.20,Wed Dec 26 18:24:14 EST 2018
1385,107,10002,withdrawal,646.81,Fri Jun 21 02:12:55 EDT 2013
1386,115,10002,withdrawal,335.74,Fri Jan 26 05:59:27 EST 2018
1387,114,10001,withdrawal,634.74,Sat Oct 19 21:56:39 EDT 2013
1388,112,10001,withdrawal,722.44,Sat Jan 06 02:08:39 EST 2018
1389,106,10000,withdrawal,216.42,Mon Sep 18 18:38:05 EDT 2017
1390,113,10000,deposit,320.04,Thu Jul 13 10:46:43 EDT 2017
1391,103,10000,deposit,822.82,Mon Apr 21 13:39:52 EDT 2014
1392,115,10001,withdrawal,818.42,Sat May 07 19:34:15 EDT 2016
1393,107,10000,deposit,929.64,Fri Jul 05 13:16:17 EDT 2013
1394,112,10000,withdrawal,311.24,Thu Jan 19 22:19:23 EST 2012
1395,112,10002,deposit,610.57,Wed Jul 13 19:42:23 EDT 2016
1396,118,10002,deposit,123.42,Fri Oct 18 00:55:22 EDT 2013
1397,104,10001,withdrawal,840.98,Tue Feb 02 22:59:15 EST 2016
1398,105,10000,withdrawal,415.64,Mon Feb 15 18:44:55 EST 2016
1399,115,10001,withdrawal,307.93,Tue Nov 29 13:16:24 EST 2016
1400,109,10002,withdrawal,850.55,Wed Feb 24 16:02:04 EST 2016
1401,114,10001,deposit,491.00,Tue Dec 31 12:27:28 EST 2013
1402,103,10001,deposit,191.37,Sat Mar 12 01:03:18 EST 2016
1403,120,10000,withdrawal,650.33,Thu Jul 31 07:33:56 EDT 2014
1404,111,10000,withdrawal,141.55,Mon Jan 26 04:10:13 EST 2015
1405,117,10002,withdrawal,759.15,Sun Aug 05 22:51:37 EDT 2018
1406,103,10000,withdrawal,239.77,Sun Jun 15 02:22:31 EDT 2014
1407,115,10001,withdrawal,266.50,Sun May 03 10:16:52 EDT 2015
1408,115,10002,deposit,973.16,Fri Dec 02 01:13:58 EST 2016
1409,110,10002,withdrawal,877.94,Sat May 10 20:41:41 EDT 2014
1410,110,10000,deposit,585.79,Thu Sep 03 08:57:37 EDT 2015
1411,116,10002,deposit,230.48,Fri Aug 17 05:06:58 EDT 2018
1412,104,10002,deposit,950.62,Fri May 30 14:07:43 EDT 2014
1413,108,10002,withdrawal,564.77,Tue Oct 09 20:34:24 EDT 2018
1414,105,10000,deposit,156.72,Fri Jun 02 06:57:15 EDT 2017
1415,105,10000,deposit,123.19,Sun Mar 20 04:59:29 EDT 2016
1416,114,10000,deposit,831.20,Mon Mar 12 05:30:27 EDT 2012
1417,110,10002,deposit,804.44,Thu Dec 27 04:57:11 EST 2018
1418,120,10000,withdrawal,511.05,Fri Oct 06 22:20:06 EDT 2017
1419,115,10002,deposit,249.09,Sat Aug 12 18:17:41 EDT 2017
1420,107,10000,withdrawal,927.60,Thu Jan 26 04:21:40 EST 2017
1421,103,10001,withdrawal,699.28,Wed Jul 03 14:13:15 EDT 2013
1422,115,10001,deposit,686.36,Thu Sep 26 15:49:45 EDT 2013
1423,105,10002,deposit,846.05,Tue Dec 11 19:27:45 EST 2012
1424,109,10001,deposit,688.03,Mon Jul 08 21:00:23 EDT 2013
1425,113,10002,withdrawal,802.81,Fri Apr 12 16:11:11 EDT 2013
1426,107,10001,deposit,446.59,Sun Jun 17 23:36:24 EDT 2018
1427,104,10000,withdrawal,696.98,Fri Oct 12 07:05:29 EDT 2018
1428,108,10001,deposit,139.62,Tue Jul 10 19:45:45 EDT 2012
1429,102,10001,withdrawal,703.36,Fri Aug 15 15:00:11 EDT 2014
1430,105,10000,withdrawal,615.58,Fri Feb 06 08:47:13 EST 2015
1431,115,10002,withdrawal,350.12,Wed Nov 04 08:08:49 EST 2015
1432,109,10000,withdrawal,639.91,Sun May 20 07:51:36 EDT 2012
1433,109,10001,deposit,604.35,Thu Aug 31 00:42:23 EDT 2017
1434,116,10000,withdrawal,711.40,Tue Dec 27 04:27:24 EST 2016
1435,112,10002,withdrawal,181.36,Thu Feb 09 04:31:06 EST 2012
1436,110,10000,deposit,989.32,Sat Jan 14 14:50:48 EST 2017
1437,101,10002,withdrawal,580.68,Fri Jun 30 08:00:04 EDT 2017
1438,102,10002,withdrawal,329.15,Sat Mar 07 16:10:34 EST 2015
1439,105,10002,deposit,593.13,Sun Jul 10 06:34:46 EDT 2016
1440,112,10000,withdrawal,512.52,Fri Oct 18 22:26:09 EDT 2013
1441,120,10000,withdrawal,714.82,Tue Jul 15 23:55:53 EDT 2014
1442,103,10001,withdrawal,326.56,Mon Dec 14 19:42:04 EST 2015
1443,111,10000,deposit,187.07,Sun Oct 14 05:57:22 EDT 2012
1444,118,10002,withdrawal,448.43,Tue Sep 06 01:25:08 EDT 2016
1445,100,10001,deposit,128.70,Sat Sep 30 16:22:37 EDT 2017
1446,102,10001,withdrawal,328.32,Sun Jan 22 10:29:41 EST 2017
1447,116,10002,deposit,534.60,Wed Oct 31 03:07:58 EDT 2018
1448,119,10002,withdrawal,286.48,Thu Aug 04 13:23:49 EDT 2016
1449,115,10002,deposit,205.34,Thu Apr 05 02:44:46 EDT 2012
1450,109,10002,deposit,227.73,Sun Jun 14 20:18:10 EDT 2015
1451,104,10002,withdrawal,648.05,Thu Dec 26 11:36:30 EST 2013
1452,108,10002,deposit,408.80,Wed Jul 25 03:10:02 EDT 2012
1453,113,10000,withdrawal,366.66,Sun May 14 10:07:01 EDT 2017
1454,119,10000,deposit,455.81,Sat May 17 21:24:47 EDT 2014
1455,112,10000,withdrawal,293.92,Thu Oct 09 23:40:01 EDT 2014
1456,120,10000,deposit,857.57,Tue May 21 06:58:01 EDT 2013
1457,112,10001,deposit,940.08,Tue May 26 07:55:59 EDT 2015
1458,106,10000,withdrawal,466.23,Thu Oct 17 06:24:11 EDT 2013
1459,108,10002,deposit,366.02,Fri May 20 18:47:48 EDT 2016
1460,105,10000,withdrawal,990.41,Sun Mar 05 16:14:41 EST 2017
1461,114,10001,deposit,798.72,Sat Jul 22 16:34:37 EDT 2017
1462,105,10000,withdrawal,313.53,Mon Apr 16 18:30:14 EDT 2012
1463,100,10001,deposit,682.94,Tue Dec 17 07:37:54 EST 2013
1464,104,10002,deposit,756.97,Sat May 05 22:26:38 EDT 2012
1465,107,10002,deposit,514.00,Thu Jun 28 22:33:09 EDT 2012
1466,119,10001,withdrawal,740.98,Sat Aug 30 23:07:42 EDT 2014
1467,119,10001,withdrawal,458.17,Sun Nov 12 16:51:32 EST 2017
1468,107,10002,withdrawal,605.94,Wed Jun 06 23:20:09 EDT 2018
1469,113,10001,deposit,438.18,Tue Dec 09 01:47:38 EST 2014
1470,118,10002,deposit,973.47,Thu May 11 12:16:23 EDT 2017
1471,113,10001,deposit,172.31,Wed Sep 13 00:57:32 EDT 2017
1472,107,10002,withdrawal,464.63,Sat Sep 26 12:01:57 EDT 2015
1473,112,10000,deposit,109.57,Sun Sep 02 10:56:49 EDT 2012
1474,113,10001,deposit,560.81,Mon Oct 08 02:59:31 EDT 2012
1475,107,10000,withdrawal,897.29,Fri Jun 07 11:41:21 EDT 2013
1476,115,10001,deposit,763.25,Tue Jan 24 23:04:45 EST 2012
1477,103,10002,deposit,633.42,Sat Dec 13 05:31:55 EST 2014
1478,110,10002,deposit,628.25,Thu Sep 22 02:28:39 EDT 2016
1479,120,10001,withdrawal,702.95,Thu Jul 07 05:42:26 EDT 2016
1480,101,10001,withdrawal,876.63,Sun Dec 27 02:27:19 EST 2015
1481,102,10000,withdrawal,811.97,Wed Nov 27 16:37:12 EST 2013
1482,114,10000,withdrawal,905.40,Tue Jun 03 06:19:38 EDT 2014
1483,106,10000,withdrawal,949.02,Mon Feb 17 09:19:22 EST 2014
1484,106,10000,withdrawal,298.07,Wed Mar 29 10:18:03 EDT 2017
1485,102,10001,deposit,806.93,Fri Jun 06 18:49:47 EDT 2014
1486,111,10001,deposit,149.55,Sun Jan 12 23:21:57 EST 2014
1487,102,10002,withdrawal,337.05,Sun Feb 02 03:06:25 EST 2014
1488,110,10002,withdrawal,127.96,Thu Aug 13 18:10:10 EDT 2015
1489,105,10002,withdrawal,958.64,Sun Jul 28 16:29:56 EDT 2013
1490,103,10000,withdrawal,997.40,Fri Apr 11 04:02:30 EDT 2014
1491,101,10000,withdrawal,842.66,Fri Jan 10 04:54:49 EST 2014
1492,100,10002,deposit,811.99,Mon Sep 17 10:00:52 EDT 2018
1493,101,10002,deposit,375.21,Sun Jun 14 23:18:49 EDT 2015
1494,115,10000,withdrawal,320.43,Fri Nov 14 20:38:03 EST 2014
1495,102,10001,withdrawal,696.59,Thu Dec 26 01:07:21 EST 2013
1496,104,10000,deposit,167.25,Fri Jan 10 16:11:39 EST 2014
1497,110,10002,withdrawal,887.84,Wed Oct 05 00:28:33 EDT 2016
1498,114,10000,deposit,460.35,Fri Oct 16 22:12:22 EDT 2015
1499,110,10002,withdrawal,284.70,Sun Jul 29 01:28:24 EDT 2018
1500,118,10001,deposit,998.89,Sat Feb 18 23:19:46 EST 2017
1501,105,10002,deposit,180.11,Mon Apr 08 07:52:14 EDT 2013
1502,115,10001,deposit,615.56,Mon Feb 15 06:20:40 EST 2016
1503,117,10002,deposit,350.56,Fri Jan 10 16:28:27 EST 2014
1504,118,10000,deposit,594.52,Sat May 16 10:52:51 EDT 2015
1505,115,10000,withdrawal,626.67,Wed Oct 01 22:56:20 EDT 2014
1506,110,10002,deposit,152.89,Wed Mar 05 10:22:49 EST 2014
1507,112,10001,deposit,339.30,Thu Nov 14 04:16:19 EST 2013
1508,114,10002,withdrawal,763.94,Thu Aug 25 19:21:38 EDT 2016
1509,117,10002,deposit,504.21,Tue Nov 14 05:28:28 EST 2017
1510,112,10001,withdrawal,710.85,Mon Apr 03 07:59:17 EDT 2017
1511,105,10000,withdrawal,727.99,Sat Sep 03 11:22:01 EDT 2016
1512,113,10001,withdrawal,339.26,Mon Sep 09 05:27:30 EDT 2013
1513,120,10002,withdrawal,988.79,Sun Nov 15 17:54:05 EST 2015
1514,102,10001,deposit,200.43,Thu Jan 21 09:52:29 EST 2016
1515,107,10001,withdrawal,914.82,Thu Nov 07 18:36:25 EST 2013
1516,100,10000,deposit,788.14,Thu Oct 25 16:41:10 EDT 2018
1517,100,10000,deposit,342.50,Sat Dec 08 00:53:17 EST 2018
1518,115,10000,deposit,956.73,Sat Feb 25 01:24:20 EST 2012
1519,117,10000,withdrawal,710.49,Tue Sep 29 20:14:01 EDT 2015
1520,107,10002,withdrawal,909.45,Fri Apr 26 21:55:29 EDT 2013
1521,120,10002,deposit,937.52,Mon Mar 05 17:51:00 EST 2018
1522,102,10000,withdrawal,468.82,Sun Sep 23 07:10:50 EDT 2018
1523,119,10002,deposit,671.00,Mon Oct 08 16:52:02 EDT 2012
1524,114,10002,withdrawal,114.59,Wed Oct 10 23:47:01 EDT 2012
1525,104,10000,deposit,544.47,Tue Jul 30 23:40:52 EDT 2013
1526,102,10001,withdrawal,449.95,Thu Jun 21 21:00:06 EDT 2012
1527,102,10002,withdrawal,718.09,Mon Apr 14 08:23:22 EDT 2014
1528,103,10001,withdrawal,987.80,Wed Oct 01 05:26:14 EDT 2014
1529,111,10002,withdrawal,496.88,Wed Mar 08 14:39:47 EST 2017
1530,108,10000,deposit,721.85,Mon Oct 14 00:21:21 EDT 2013
1531,104,10002,withdrawal,942.68,Fri Jun 21 17:26:34 EDT 2013
1532,112,10001,deposit,358.75,Sun Jul 22 13:34:20 EDT 2018
1533,102,10000,withdrawal,824.13,Sun Jul 24 22:08:33 EDT 2016
1534,119,10001,deposit,188.51,Tue Dec 05 21:12:17 EST 2017
1535,105,10000,deposit,250.22,Tue Dec 19 15:44:34 EST 2017
1536,111,10002,deposit,997.84,Tue Feb 07 19:13:22 EST 2012
1537,110,10000,deposit,484.16,Sun Oct 07 16:52:32 EDT 2018
1538,116,10002,withdrawal,204.41,Fri Aug 25 04:42:12 EDT 2017
1539,111,10002,deposit,174.60,Fri May 11 15:03:38 EDT 2012
1540,116,10000,deposit,452.77,Thu Jun 25 16:41:17 EDT 2015
1541,108,10000,deposit,708.32,Wed Jul 25 02:24:02 EDT 2012
1542,118,10001,withdrawal,753.26,Fri Nov 22 19:45:30 EST 2013
1543,102,10000,withdrawal,441.08,Wed Feb 13 09:09:04 EST 2013
1544,119,10001,deposit,603.71,Fri Aug 01 16:21:32 EDT 2014
1545,113,10002,deposit,964.35,Wed Dec 12 15:25:57 EST 2018
1546,120,10001,withdrawal,384.79,Sun Feb 07 10:51:28 EST 2016
1547,108,10002,deposit,744.28,Mon Feb 09 11:23:38 EST 2015
1548,108,10002,withdrawal,523.55,Mon May 05 02:46:29 EDT 2014
1549,116,10000,withdrawal,581.67,Thu Jun 14 02:53:42 EDT 2018
1550,118,10000,deposit,299.08,Sun Sep 30 03:24:31 EDT 2018
1551,109,10000,deposit,808.74,Sun Sep 04 15:41:36 EDT 2016
1552,120,10001,deposit,785.62,Wed Jul 18 07:14:40 EDT 2012
1553,108,10001,deposit,844.57,Sat Dec 22 14:47:02 EST 2018
1554,107,10002,deposit,252.38,Fri Jun 29 00:16:38 EDT 2018
1555,112,10000,deposit,767.46,Sun Sep 07 19:46:14 EDT 2014
1556,111,10002,deposit,533.87,Sat Nov 25 22:25:57 EST 2017
1557,104,10001,withdrawal,645.31,Sat Jan 16 23:44:29 EST 2016
1558,109,10000,withdrawal,701.16,Fri Aug 03 02:13:34 EDT 2018
1559,116,10001,withdrawal,724.45,Wed Aug 28 09:34:02 EDT 2013
1560,107,10001,withdrawal,720.87,Wed Jan 09 09:19:27 EST 2013
1561,111,10002,deposit,447.33,Wed Aug 14 05:51:10 EDT 2013
1562,110,10002,deposit,365.12,Sun May 01 00:32:09 EDT 2016
1563,114,10000,deposit,542.81,Thu May 21 19:23:30 EDT 2015
1564,110,10000,deposit,321.59,Wed Sep 19 07:12:21 EDT 2012
1565,101,10002,withdrawal,221.31,Mon Jul 09 02:03:41 EDT 2012
1566,118,10000,withdrawal,371.48,Tue Aug 22 05:49:15 EDT 2017
1567,111,10001,deposit,111.74,Sun Feb 19 16:28:42 EST 2012
1568,120,10001,withdrawal,100.36,Wed Oct 19 17:15:47 EDT 2016
1569,100,10000,deposit,915.94,Thu Jun 22 12:42:33 EDT 2017
1570,118,10001,deposit,666.36,Fri Nov 28 19:17:54 EST 2014
1571,110,10000,withdrawal,462.57,Wed Nov 16 13:02:54 EST 2016
1572,107,10000,deposit,661.70,Tue May 10 07:51:29 EDT 2016
1573,107,10001,deposit,198.37,Fri Jul 10 20:47:34 EDT 2015
1574,112,10000,withdrawal,556.28,Fri Aug 31 11:36:48 EDT 2018
1575,116,10000,withdrawal,872.38,Wed Sep 30 10:03:28 EDT 2015
1576,108,10002,deposit,434.73,Sun Aug 12 06:16:39 EDT 2018
1577,117,10001,deposit,539.91,Sat Apr 19 03:07:54 EDT 2014
1578,112,10000,deposit,566.72,Mon Jul 17 09:00:23 EDT 2017
1579,111,10001,deposit,908.64,Sun Feb 22 00:47:02 EST 2015
1580,116,10001,withdrawal,584.65,Wed Apr 03 22:04:15 EDT 2013
1581,114,10002,deposit,317.79,Wed Dec 31 16:53:07 EST 2014
1582,100,10002,deposit,351.02,Thu May 10 08:31:08 EDT 2018
1583,111,10001,deposit,882.84,Sat Mar 02 03:56:35 EST 2013
1584,113,10001,deposit,214.55,Mon Jan 04 09:08:24 EST 2016
1585,112,10002,deposit,431.59,Thu Jan 01 14:37:24 EST 2015
1586,112,10002,deposit,516.89,Thu Jul 19 05:22:31 EDT 2012
1587,101,10002,deposit,622.38,Fri Aug 04 20:00:51 EDT 2017
1588,107,10001,withdrawal,629.34,Mon Aug 14 17:39:27 EDT 2017
1589,104,10000,withdrawal,988.33,Fri Jan 27 05:16:24 EST 2012
1590,101,10001,withdrawal,642.75,Wed Sep 09 04:26:43 EDT 2015
1591,113,10002,deposit,171.58,Thu Mar 17 03:10:56 EDT 2016
1592,110,10000,withdrawal,286.67,Sun Jul 21 05:21:02 EDT 2013
1593,108,10002,deposit,884.35,Tue Oct 04 11:02:12 EDT 2016
1594,108,10001,deposit,124.33,Sun Dec 23 11:05:16 EST 2018
1595,119,10002,deposit,359.91,Fri Apr 18 20:59:53 EDT 2014
1596,102,10002,withdrawal,930.71,Sun Jan 27 20:53:46 EST 2013
1597,119,10002,withdrawal,619.83,Sun May 24 18:22:00 EDT 2015
1598,114,10000,deposit,313.10,Mon May 30 00:16:50 EDT 2016
1599,112,10001,deposit,458.22,Sat Aug 09 09:45:07 EDT 2014
1600,111,10000,deposit,910.74,Tue Jan 14 00:20:42 EST 2014
1601,106,10002,withdrawal,613.32,Tue Nov 11 11:04:52 EST 2014
1602,113,10002,withdrawal,502.49,Tue Aug 19 00:32:50 EDT 2014
1603,103,10002,deposit,164.74,Thu Jul 04 23:49:35 EDT 2013
1604,103,10001,withdrawal,922.13,Sat Jan 18 06:05:05 EST 2014
1605,113,10002,withdrawal,664.77,Tue Nov 17 19:52:49 EST 2015
1606,110,10001,withdrawal,676.06,Fri Mar 02 20:19:30 EST 2012
1607,118,10000,withdrawal,752.06,Tue Feb 14 03:41:40 EST 2017
1608,118,10000,withdrawal,496.55,Fri Oct 18 09:46:51 EDT 2013
1609,120,10000,withdrawal,307.00,Mon Sep 22 12:51:32 EDT 2014
1610,108,10001,deposit,233.67,Tue May 30 18:29:43 EDT 2017
1611,109,10002,withdrawal,682.15,Fri Dec 08 08:01:45 EST 2017
1612,111,10001,deposit,901.14,Tue Jul 03 17:20:31 EDT 2018
1613,110,10002,withdrawal,652.14,Tue Sep 01 02:13:13 EDT 2015
1614,112,10000,withdrawal,232.54,Sat Jan 20 07:54:09 EST 2018
1615,102,10002,withdrawal,186.08,Tue Sep 23 03:12:08 EDT 2014
1616,116,10002,withdrawal,688.37,Fri Feb 15 10:25:27 EST 2013
1617,103,10000,deposit,948.99,Mon Jul 03 10:28:58 EDT 2017
1618,107,10002,withdrawal,759.16,Thu Jan 07 20:04:57 EST 2016
1619,105,10000,deposit,516.42,Fri Jun 30 05:49:20 EDT 2017
1620,112,10000,withdrawal,893.50,Thu Feb 16 05:35:58 EST 2017
1621,110,10001,withdrawal,718.91,Sun Apr 22 15:04:26 EDT 2012
1622,120,10001,deposit,152.30,Thu Aug 11 19:45:09 EDT 2016
1623,108,10002,deposit,290.33,Fri Nov 04 18:29:29 EDT 2016
1624,102,10001,deposit,374.86,Thu Aug 07 18:45:53 EDT 2014
1625,102,10000,deposit,529.06,Fri Dec 02 04:07:01 EST 2016
1626,104,10000,deposit,964.07,Thu Dec 19 11:42:40 EST 2013
1627,109,10000,withdrawal,176.65,Tue Feb 28 15:18:18 EST 2017
1628,109,10001,deposit,867.11,Tue May 01 12:52:45 EDT 2018
1629,114,10001,deposit,647.72,Wed Oct 12 00:34:20 EDT 2016
1630,101,10001,withdrawal,976.06,Sun Apr 21 13:20:35 EDT 2013
1631,101,10001,deposit,235.82,Wed Feb 20 00:22:23 EST 2013
1632,116,10002,deposit,749.23,Fri Nov 10 14:20:13 EST 2017
1633,108,10001,withdrawal,320.49,Mon May 07 14:25:19 EDT 2018
1634,114,10001,deposit,953.34,Mon Jul 22 02:54:23 EDT 2013
1635,107,10001,withdrawal,285.04,Sat Jun 16 08:46:49 EDT 2018
1636,116,10002,withdrawal,463.49,Tue Nov 28 20:35:53 EST 2017
1637,113,10001,deposit,324.94,Tue Nov 13 13:08:35 EST 2012
1638,112,10001,withdrawal,631.03,Sat Feb 28 18:41:02 EST 2015
1639,106,10001,withdrawal,208.91,Tue May 08 02:36:35 EDT 2012
1640,117,10001,deposit,564.89,Thu Aug 08 08:04:42 EDT 2013
1641,115,10000,deposit,517.44,Sun May 26 14:00:29 EDT 2013
1642,113,10000,deposit,152.16,Mon Apr 09 00:14:32 EDT 2012
1643,103,10001,deposit,322.46,Mon May 06 02:56:31 EDT 2013
1644,109,10000,deposit,357.51,Mon Jul 09 17:59:18 EDT 2018
1645,117,10001,deposit,167.18,Mon Apr 10 22:01:55 EDT 2017
1646,104,10000,deposit,256.58,Wed May 23 01:37:32 EDT 2018
1647,102,10000,withdrawal,627.71,Fri Jul 18 02:03:50 EDT 2014
1648,117,10001,deposit,109.04,Sat May 18 17:18:27 EDT 2013
1649,100,10000,withdrawal,120.61,Mon Oct 21 14:34:10 EDT 2013
1650,115,10001,deposit,958.16,Mon Nov 06 04:08:30 EST 2017
1651,104,10000,withdrawal,291.43,Wed Apr 06 12:43:21 EDT 2016
1652,105,10002,withdrawal,402.01,Sat Jan 20 06:17:31 EST 2018
1653,116,10002,deposit,259.14,Fri May 24 14:50:00 EDT 2013
1654,101,10001,withdrawal,159.02,Tue Jul 31 13:54:50 EDT 2012
1655,109,10001,deposit,290.32,Wed Nov 08 02:14:16 EST 2017
1656,100,10001,withdrawal,981.24,Sun Oct 21 09:39:24 EDT 2018
1657,100,10002,withdrawal,400.20,Tue Feb 20 00:21:36 EST 2018
1658,102,10001,deposit,898.20,Sat Feb 14 00:53:05 EST 2015
1659,112,10000,deposit,205.21,Tue Jan 19 04:52:27 EST 2016
1660,108,10002,deposit,696.13,Mon Jul 27 01:32:11 EDT 2015
1661,117,10001,withdrawal,997.20,Thu Mar 19 14:04:52 EDT 2015
1662,111,10000,withdrawal,939.34,Sun Feb 26 06:13:35 EST 2017
1663,109,10002,withdrawal,687.49,Sat Sep 17 14:34:53 EDT 2016
1664,108,10001,withdrawal,942.47,Sat Oct 26 12:27:26 EDT 2013
1665,109,10000,deposit,915.27,Wed Nov 19 03:48:48 EST 2014
1666,105,10001,withdrawal,638.55,Thu Aug 04 22:52:10 EDT 2016
1667,112,10001,deposit,185.81,Thu Dec 07 19:54:02 EST 2017
1668,100,10001,withdrawal,989.19,Thu Apr 19 14:49:00 EDT 2018
1669,100,10002,deposit,625.58,Tue Nov 27 21:46:41 EST 2018
1670,112,10001,withdrawal,941.61,Fri Nov 02 14:44:07 EDT 2018
1671,115,10001,withdrawal,403.87,Fri Aug 17 17:10:51 EDT 2018
1672,107,10002,withdrawal,149.39,Fri Dec 23 14:11:24 EST 2016
1673,116,10002,deposit,759.37,Sat Dec 21 08:19:02 EST 2013
1674,102,10000,deposit,173.94,Mon Aug 17 17:02:59 EDT 2015
1675,109,10002,deposit,143.22,Thu Jan 11 02:22:49 EST 2018
1676,106,10001,deposit,140.11,Thu Dec 10 17:58:17 EST 2015
1677,115,10002,deposit,422.53,Tue Aug 21 09:54:51 EDT 2012
1678,119,10001,deposit,661.22,Fri Apr 06 14:28:10 EDT 2018
1679,109,10000,deposit,167.26,Fri May 18 19:53:13 EDT 2018
1680,100,10002,deposit,246.52,Sun Sep 09 00:10:01 EDT 2018
1681,111,10000,withdrawal,651.14,Sat Oct 20 10:00:31 EDT 2012
1682,109,10002,deposit,198.55,Tue Oct 31 08:50:19 EDT 2017
1683,104,10002,withdrawal,532.17,Sat May 09 13:31:55 EDT 2015
1684,111,10000,withdrawal,872.52,Fri Sep 14 19:42:36 EDT 2018
1685,119,10001,deposit,670.17,Wed Jul 16 20:35:01 EDT 2014
1686,111,10000,deposit,236.51,Wed Nov 19 22:52:30 EST 2014
1687,118,10001,deposit,535.86,Thu Jan 30 23:57:41 EST 2014
1688,106,10000,withdrawal,976.08,Thu Feb 15 02:54:53 EST 2018
1689,117,10002,deposit,458.14,Fri Mar 17 21:57:03 EDT 2017
1690,107,10001,withdrawal,653.42,Wed Jun 04 23:22:55 EDT 2014
1691,113,10000,withdrawal,126.48,Fri Aug 03 20:47:29 EDT 2018
1692,114,10001,deposit,570.90,Tue Sep 15 02:01:02 EDT 2015
1693,117,10000,deposit,834.95,Sat Nov 24 01:24:56 EST 2012
1694,113,10000,deposit,425.53,Sun Sep 24 02:24:57 EDT 2017
1695,107,10001,withdrawal,994.46,Sat Apr 30 19:30:05 EDT 2016
1696,115,10000,withdrawal,895.25,Thu Jul 20 21:53:32 EDT 2017
1697,102,10000,deposit,831.77,Wed Feb 24 12:31:18 EST 2016
1698,116,10000,withdrawal,967.80,Sat Apr 21 12:40:27 EDT 2018
1699,109,10002,deposit,143.87,Wed Mar 15 12:03:11 EDT 2017
1700,102,10002,withdrawal,868.42,Thu Dec 01 13:05:57 EST 2016
1701,108,10002,deposit,179.66,Mon Jun 13 17:25:23 EDT 2016
1702,115,10002,deposit,443.17,Mon Jul 20 09:35:33 EDT 2015
1703,101,10000,withdrawal,450.07,Tue Aug 14 14:42:10 EDT 2012
1704,109,10000,withdrawal,273.98,Sun Jun 15 11:53:09 EDT 2014
1705,116,10002,withdrawal,889.73,Sat Mar 24 13:21:05 EDT 2012
1706,118,10001,withdrawal,705.90,Wed Dec 26 00:45:39 EST 2018
1707,120,10001,withdrawal,533.52,Sun Sep 07 01:26:54 EDT 2014
1708,115,10000,withdrawal,865.10,Fri Aug 08 15:11:57 EDT 2014
1709,117,10002,withdrawal,600.25,Mon Aug 20 20:48:27 EDT 2012
1710,112,10001,withdrawal,683.31,Tue Feb 05 17:13:41 EST 2013
1711,106,10002,deposit,726.91,Thu Dec 17 08:08:10 EST 2015
1712,113,10000,deposit,601.13,Sat May 20 15:09:26 EDT 2017
1713,116,10002,deposit,280.56,Fri May 27 04:50:40 EDT 2016
1714,120,10002,withdrawal,422.19,Sun Aug 21 19:46:55 EDT 2016
1715,116,10001,withdrawal,302.34,Sat Nov 01 09:55:34 EDT 2014
1716,101,10002,withdrawal,562.60,Wed May 14 02:58:26 EDT 2014
1717,117,10001,withdrawal,385.43,Thu Jun 14 13:36:39 EDT 2018
1718,100,10000,deposit,704.11,Tue Jan 21 03:09:03 EST 2014
1719,111,10002,withdrawal,530.64,Mon Feb 20 01:27:34 EST 2017
1720,111,10000,withdrawal,857.60,Wed Aug 03 19:25:21 EDT 2016
1721,100,10000,deposit,433.46,Sat Aug 03 18:19:26 EDT 2013
1722,117,10000,deposit,607.81,Sat Nov 24 18:06:38 EST 2012
1723,103,10000,withdrawal,202.29,Wed Aug 30 02:11:09 EDT 2017
1724,103,10000,deposit,952.01,Mon Dec 15 15:18:01 EST 2014
1725,106,10001,withdrawal,706.01,Sun Apr 15 07:30:15 EDT 2018
